x,y,id,s
0.81,-0.35,"ah_21.txt",4.0
-0.78,-0.27,"ah_22.txt",4.0
0.69,-0.50,"ah_23.txt",4.0
0.90,0.03,"ah_24.txt",4.0
0.13,0.28,"ah_25.txt",4.0
0.79,0.11,"ah_26.txt",4.0
-0.20,0.93,"ah_27.txt",4.0
0.99,-0.22,"ah_28.txt",5.41
0.19,-0.18,"ah_29.txt",4.0
0.41,-0.38,"alwaysalready_1.txt",23.14
0.13,-0.19,"alwaysalready_2.txt",4.0
0.76,-0.10,"am_1.txt",4.0
-0.11,-0.47,"am_2.txt",4.0
0.57,-0.19,"am_3.txt",4.0
0.68,0.38,"am_4.txt",4.0
-0.19,0.93,"am_5.txt",4.0
0.74,-0.22,"am_6.txt",4.0
0.54,-0.32,"am_7.txt",4.0
-0.08,0.49,"am_8.txt",4.0
0.21,-0.42,"am_9.txt",4.0
0.53,0.18,"am_10.txt",4.0
0.28,-0.00,"am_11.txt",4.0
0.25,0.00,"am_12.txt",4.0
-0.52,0.45,"am_13.txt",4.0
-0.22,0.36,"am_14.txt",4.0
-0.75,-0.24,"am_15.txt",4.0
0.09,-0.18,"am_16.txt",4.0
0.92,-0.20,"am_17.txt",4.0
0.68,-0.24,"am_18.txt",4.0
0.77,-0.24,"am_19.txt",4.0
0.36,-0.52,"am_20.txt",4.0
-0.66,-0.14,"am_21.txt",4.0
0.09,-0.44,"am_22.txt",4.0
0.85,-0.47,"am_23.txt",4.0
-0.39,-0.43,"am_24.txt",4.0
-0.07,1.01,"am_25.txt",4.0
0.51,-0.19,"am_26.txt",4.0
0.59,0.01,"am_27.txt",4.0
0.18,-0.32,"am_28.txt",4.0
0.74,-0.43,"am_29.txt",4.0
0.01,0.41,"am_30.txt",4.0
-0.67,0.16,"am_31.txt",4.0
-0.39,0.14,"am_32.txt",4.0
-0.73,0.09,"am_33.txt",4.0
-0.60,-0.08,"am_34.txt",4.0
-0.72,-0.14,"am_35.txt",4.0
-0.62,0.20,"am_36.txt",4.0
0.20,-0.26,"am_37.txt",4.0
0.56,-0.27,"am_38.txt",4.0
0.70,-0.30,"an_1.txt",4.0
0.18,-0.36,"an_2.txt",4.0
0.61,-0.10,"an_3.txt",4.0
0.31,0.05,"an_4.txt",4.0
0.42,-0.27,"an_5.txt",4.0
0.64,0.31,"an_6.txt",4.0
0.66,0.21,"an_7.txt",4.0
-0.51,-0.38,"an_8.txt",4.0
0.62,0.16,"an_9.txt",4.0
0.64,-0.42,"an_10.txt",4.0
-0.04,-0.13,"an_11.txt",4.0
0.21,0.38,"an_12.txt",4.0
0.78,-0.07,"an_13.txt",4.0
-0.03,0.11,"an_14.txt",4.0
0.42,-0.17,"an_15.txt",4.0
-0.71,-0.14,"an_16.txt",4.0
-0.45,0.53,"an_17.txt",4.0
0.06,0.28,"an_18.txt",4.0
0.53,-0.39,"an_19.txt",4.0
0.80,-0.39,"an_20.txt",4.0
0.40,-0.28,"an_21.txt",4.0
-0.05,-0.09,"an_22.txt",4.0
-0.62,-0.18,"an_23.txt",4.0
0.41,0.94,"an_24.txt",4.0
0.66,-0.31,"an_25.txt",4.0
0.10,-0.38,"an_26.txt",4.0
0.13,-0.30,"an_27.txt",4.0
0.23,0.02,"an_28.txt",4.0
0.25,-0.03,"an_29.txt",4.0
0.38,-0.12,"an_30.txt",4.0
0.12,-0.17,"an_31.txt",4.0
-0.55,-0.27,"an_32.txt",4.0
-0.31,-0.23,"an_33.txt",4.0
0.24,0.72,"an_34.txt",4.0
0.53,0.08,"an_35.txt",4.0
0.81,-0.18,"an_36.txt",4.0
-0.76,-0.22,"ap_1.txt",4.0
-0.61,-0.22,"ap_2.txt",4.0
-0.08,-0.03,"ap_3.txt",4.0
-0.48,-0.12,"ap_4.txt",4.0
-0.10,0.31,"ap_5.txt",4.0
0.54,-0.32,"ap_6.txt",4.0
0.87,0.15,"ap_7.txt",4.0
-0.25,0.63,"ap_8.txt",4.0
0.06,0.88,"ap_9.txt",4.0
0.63,-0.46,"ap_10.txt",4.0
-0.13,-0.21,"ap_11.txt",4.0
-0.49,-0.08,"ap_12.txt",4.0
-0.05,0.66,"ap_13.txt",4.0
0.27,-0.35,"ap_14.txt",4.0
-0.50,-0.39,"ap_15.txt",4.0
-0.58,-0.35,"ap_16.txt",4.0
0.63,-0.30,"ap_17.txt",4.0
0.36,0.06,"ap_18.txt",4.0
0.14,-0.31,"ap_19.txt",4.0
-0.28,-0.01,"ap_20.txt",4.0
0.26,-0.44,"ap_21.txt",4.0
0.64,0.18,"ap_22.txt",4.0
0.52,-0.42,"ap_23.txt",4.0
0.05,0.29,"ap_24.txt",4.0
0.20,-0.37,"ap_25.txt",4.0
0.05,-0.30,"ap_26.txt",4.0
-0.23,0.83,"ap_27.txt",4.0
-0.02,-0.36,"ap_28.txt",4.0
0.62,-0.23,"ap_29.txt",4.0
-0.73,-0.10,"ap_30.txt",4.0
0.73,-0.37,"ap_31.txt",4.0
-0.75,-0.24,"ap_32.txt",4.0
0.92,-0.23,"ap_33.txt",4.0
0.44,-0.28,"ap_34.txt",4.0
-0.36,-0.35,"ap_35.txt",5.38
0.64,0.08,"ap_36.txt",4.0
-0.75,-0.23,"archelim_1.txt",212.68
-0.75,-0.23,"archex_1.txt",709.37
0.97,-0.29,"avatar_1.txt",5.14
0.63,-0.33,"b_1.txt",4.0
0.65,-0.32,"b_2.txt",4.0
0.79,-0.32,"b_3.txt",4.0
0.76,-0.15,"b_4.txt",4.0
-0.13,0.23,"b_5.txt",4.0
0.33,0.28,"b_6.txt",4.0
0.90,0.13,"b_7.txt",4.0
0.96,-0.40,"b_8.txt",4.0
0.64,0.18,"b_9.txt",4.0
0.88,-0.14,"b_10.txt",4.0
0.83,-0.18,"b_11.txt",4.0
0.64,0.12,"b_12.txt",4.0
0.30,0.01,"b_13.txt",4.0
1.11,-0.06,"b_14.txt",6.93
-0.07,-0.51,"b_15.txt",4.0
-0.59,-0.40,"b_16.txt",4.0
-0.20,-0.39,"b_17.txt",4.0
0.90,-0.14,"b_18.txt",4.0
0.71,-0.50,"b_19.txt",4.0
0.37,0.43,"b_20.txt",4.0
0.75,-0.12,"b_21.txt",4.0
0.42,-0.01,"b_22.txt",4.0
0.61,-0.02,"b_23.txt",4.0
0.11,0.59,"b_24.txt",4.0
0.86,-0.24,"b_25.txt",4.0
0.83,-0.23,"b_26.txt",4.0
-0.29,0.02,"b_27.txt",4.0
0.39,0.12,"ba_1.txt",4.0
0.29,-0.09,"ba_2.txt",4.0
0.19,-0.53,"ba_3.txt",4.0
0.77,-0.21,"ba_4.txt",4.0
0.76,0.50,"ba_5.txt",4.0
0.58,-0.10,"ba_6.txt",4.0
-0.01,0.21,"ba_7.txt",4.0
-0.21,-0.43,"ba_8.txt",4.0
0.54,-0.40,"ba_9.txt",4.0
-0.31,-0.25,"ba_10.txt",4.0
0.65,-0.41,"ba_11.txt",4.0
0.15,0.26,"ba_12.txt",4.0
0.43,-0.07,"ba_13.txt",4.0
0.73,-0.07,"ba_14.txt",4.0
0.53,0.17,"ba_15.txt",4.0
0.61,-0.08,"ba_16.txt",4.0
0.38,-0.28,"ba_17.txt",4.0
0.77,-0.21,"ba_18.txt",4.0
0.37,-0.04,"ba_19.txt",4.0
0.07,-0.16,"ba_20.txt",4.0
0.54,-0.49,"ba_21.txt",4.0
0.13,-0.39,"ba_22.txt",4.0
0.63,-0.35,"ba_23.txt",4.0
0.61,-0.41,"ba_24.txt",4.0
0.24,-0.44,"ba_25.txt",4.0
0.18,-0.49,"ba_26.txt",4.0
-0.15,-0.30,"ba_27.txt",4.0
0.42,-0.56,"ba_28.txt",4.0
0.72,-0.31,"ba_29.txt",4.0
0.40,-0.12,"ba_30.txt",4.0
0.40,-0.44,"ba_31.txt",4.0
0.21,0.29,"ba_32.txt",4.0
0.56,-0.06,"ba_33.txt",4.0
0.45,-0.17,"ba_34.txt",4.0
0.62,-0.43,"ba_35.txt",4.0
-0.16,0.13,"ba_36.txt",4.0
-0.59,-0.28,"ba_37.txt",4.0
0.67,-0.36,"ba_38.txt",4.0
0.55,-0.41,"ba_39.txt",4.0
0.76,-0.16,"ba_40.txt",4.0
-0.69,-0.20,"baghdad_1.txt",4.0
0.21,-0.47,"bb_1.txt",4.0
0.33,0.13,"bb_2.txt",4.0
-0.12,0.70,"bb_3.txt",4.0
0.83,-0.26,"bb_4.txt",4.0
0.31,-0.35,"bb_5.txt",4.0
0.89,-0.14,"bb_6.txt",4.0
0.56,-0.37,"bb_7.txt",4.0
0.89,-0.45,"bb_8.txt",4.0
-0.69,0.21,"bb_9.txt",4.0
0.23,-0.22,"bb_10.txt",4.0
0.26,-0.31,"bb_11.txt",4.0
0.46,-0.09,"bb_12.txt",4.0
0.55,-0.49,"bb_13.txt",4.0
-0.19,-0.55,"bb_14.txt",4.0
-0.09,-0.50,"bb_15.txt",4.0
-0.69,-0.29,"bb_16.txt",4.0
0.03,-0.21,"bb_17.txt",4.0
-0.57,-0.36,"bb_18.txt",4.0
0.68,-0.37,"bb_19.txt",4.0
-0.72,-0.20,"bb_20.txt",4.0
0.46,-0.34,"bb_21.txt",4.0
0.78,-0.08,"bb_22.txt",4.0
0.31,-0.32,"bb_23.txt",4.0
0.87,-0.36,"bb_24.txt",4.0
-0.03,0.27,"bb_25.txt",4.0
-0.78,-0.27,"bb_26.txt",4.0
-0.73,-0.21,"bb_27.txt",4.0
0.71,-0.12,"bb_28.txt",4.0
-0.59,-0.07,"bb_29.txt",4.0
-0.38,0.71,"bb_30.txt",4.0
0.26,-0.31,"bb_31.txt",4.0
0.40,-0.06,"bb_32.txt",4.0
0.08,0.64,"bb_33.txt",4.0
0.15,-0.35,"bb_34.txt",4.0
-0.16,-0.49,"bb_35.txt",4.0
-0.34,-0.27,"bb_36.txt",4.0
-0.34,-0.25,"bb_37.txt",4.0
-0.52,-0.29,"bb_38.txt",4.0
-0.46,-0.30,"bb_39.txt",4.0
-0.61,-0.33,"bb_40.txt",4.0
-0.25,-0.29,"bb_41.txt",4.0
0.66,-0.02,"bb_42.txt",4.0
0.37,-0.12,"bb_43.txt",4.0
0.35,-0.39,"bb_44.txt",4.0
0.59,-0.22,"bb_45.txt",4.0
0.30,-0.14,"bb_46.txt",4.0
0.14,-0.56,"bb_47.txt",4.0
-0.59,-0.34,"bb_48.txt",4.0
-0.29,-0.23,"bb_49.txt",4.0
0.68,-0.37,"bb_50.txt",4.0
-0.46,-0.00,"beginnings_1.txt",4.0
0.23,0.74,"beginnings_2.txt",14.01
-0.24,0.41,"biobreak_1.txt",30.51
0.95,-0.33,"blank_1.txt",4.28
0.80,-0.13,"Blood_1.txt",4.0
0.72,-0.01,"Blood_2.txt",4.0
0.73,-0.41,"Blood_3.txt",4.0
0.39,-0.30,"Blood_4.txt",4.0
-0.67,-0.09,"Blood_5.txt",4.0
0.65,-0.03,"Blood_6.txt",4.0
-0.14,-0.39,"Blood_7.txt",4.0
0.88,-0.14,"Blood_8.txt",4.0
0.63,-0.42,"Blood_9.txt",4.0
0.41,0.90,"Blood_10.txt",4.0
0.81,-0.35,"Blood_11.txt",4.0
0.22,0.04,"Blood_12.txt",4.0
-0.25,-0.03,"Blood_13.txt",4.0
0.37,0.71,"Blood_14.txt",4.0
-0.32,-0.44,"Blood_15.txt",4.0
-0.13,-0.63,"Blood_16.txt",4.0
-0.61,-0.29,"Blood_17.txt",4.0
-0.52,0.14,"Blood_18.txt",4.0
0.08,0.26,"Blood_19.txt",4.0
0.36,0.13,"Blood_20.txt",4.0
0.74,-0.30,"Blood_21.txt",4.0
0.74,-0.08,"Blood_22.txt",4.0
0.63,-0.33,"Blood_23.txt",4.0
0.62,0.15,"Blood_24.txt",4.0
0.35,0.30,"Blood_25.txt",4.0
-0.52,0.22,"Blood_26.txt",4.0
0.54,0.29,"Blood_27.txt",4.0
0.41,0.09,"Blood_28.txt",4.0
-0.31,-0.18,"Blood_29.txt",4.0
0.65,-0.06,"Blood_30.txt",4.0
-0.11,-0.35,"Blood_31.txt",4.0
-0.26,-0.10,"Blood_32.txt",4.0
0.13,-0.02,"bone_1.txt",4.0
0.32,0.17,"bone_2.txt",14.61
-0.78,-0.27,"bone_3.txt",4.0
0.38,-0.02,"bone_4.txt",6.3
0.66,0.46,"brick_1.txt",9.45
0.97,-0.29,"brokenworld_1.txt",4.06
0.26,0.43,"bu_1.txt",4.0
0.11,0.37,"bu_2.txt",4.0
0.58,0.38,"c_1.txt",4.0
0.40,0.48,"c_2.txt",4.0
0.47,-0.26,"c_3.txt",4.0
0.49,-0.46,"c_4.txt",4.0
0.68,0.18,"c_5.txt",4.0
0.87,-0.42,"c_6.txt",4.0
0.08,-0.25,"c_7.txt",4.0
0.51,-0.15,"c_8.txt",4.0
0.63,-0.35,"c_9.txt",4.0
0.30,0.68,"c_10.txt",4.0
-0.09,0.71,"c_11.txt",4.0
0.47,-0.29,"c_12.txt",4.0
0.27,0.09,"c_13.txt",4.0
0.54,-0.14,"c_14.txt",4.0
-0.20,0.93,"c_15.txt",4.0
0.29,-0.31,"c_16.txt",4.0
0.62,-0.18,"c_17.txt",4.0
0.88,-0.35,"c_18.txt",4.0
-0.16,0.25,"c_19.txt",4.0
0.86,-0.58,"c_20.txt",4.0
0.03,0.93,"c_21.txt",4.0
-0.28,-0.23,"c_22.txt",4.0
0.13,-0.48,"c_23.txt",4.0
0.45,-0.30,"c_24.txt",4.0
-0.44,0.19,"c_25.txt",4.0
0.17,0.23,"c_26.txt",4.0
0.02,0.12,"c_27.txt",4.0
0.48,-0.14,"c_28.txt",4.0
0.72,-0.18,"c_29.txt",4.0
0.50,0.76,"c_30.txt",4.0
0.82,0.23,"c_31.txt",4.0
-0.04,0.07,"cancer_1.txt",4.0
-0.70,-0.21,"cancer_2.txt",4.0
-0.10,0.48,"cancer_3.txt",4.0
0.07,-0.35,"cancer_4.txt",4.0
0.40,0.19,"cancer_5.txt",4.0
0.34,-0.23,"cancer_6.txt",4.0
-0.68,-0.15,"cancer_7.txt",4.0
0.11,-0.58,"cancer_8.txt",4.0
-0.75,-0.24,"cancer_9.txt",4.0
-0.10,-0.29,"cancer_10.txt",4.0
0.16,0.87,"cancer_11.txt",4.0
0.10,-0.02,"cancer_12.txt",4.0
-0.32,-0.05,"cancer_13.txt",4.0
-0.75,-0.02,"cancer_14.txt",4.0
-0.39,-0.26,"cancer_15.txt",4.0
0.46,0.20,"cancer_16.txt",4.0
0.42,-0.52,"cancer_17.txt",4.0
-0.61,-0.06,"cancer_18.txt",4.0
-0.69,0.21,"cancer_19.txt",4.0
0.14,0.06,"cancer_20.txt",4.0
-0.50,-0.30,"cancer_21.txt",4.0
-0.51,0.26,"cancer_22.txt",4.0
0.10,0.85,"cancer_23.txt",4.0
0.86,0.36,"cancer_24.txt",4.0
-0.63,-0.11,"cancer_25.txt",4.0
-0.23,0.90,"cancer_26.txt",4.0
0.24,0.73,"cancer_27.txt",4.0
-0.47,-0.16,"cancer_28.txt",4.0
-0.45,-0.44,"cancer_29.txt",4.0
-0.10,0.48,"cancer_30.txt",4.0
-0.11,-0.47,"cancer_31.txt",4.0
-0.29,-0.40,"cancer_32.txt",4.0
-0.01,0.00,"cancer_33.txt",4.0
0.38,-0.31,"cancer_34.txt",4.0
-0.16,-0.45,"cancer_35.txt",4.0
0.03,-0.32,"cancer_36.txt",4.0
0.23,0.43,"cancer_37.txt",4.0
0.42,-0.32,"cancer_38.txt",4.0
-0.58,0.60,"cancer_39.txt",4.0
-0.14,0.14,"cancer_40.txt",4.0
-0.11,0.02,"cancer_41.txt",4.0
0.30,0.10,"cancer_42.txt",4.0
0.42,-0.27,"cancer_43.txt",4.0
0.12,-0.47,"cancer_44.txt",4.0
0.28,0.67,"cancer_45.txt",4.0
-0.75,-0.20,"cancer_46.txt",4.0
-0.49,-0.15,"cancer_47.txt",4.0
0.40,-0.50,"cancer_48.txt",4.0
0.30,0.50,"cancer_49.txt",4.0
0.50,0.56,"cancer_50.txt",4.0
0.69,-0.13,"cancer_51.txt",4.0
0.40,-0.32,"cancer_52.txt",4.0
-0.33,-0.20,"cancer_53.txt",4.0
0.22,0.38,"cancer_54.txt",4.0
-0.30,0.05,"cancer_55.txt",4.0
0.75,0.59,"cancer_56.txt",4.0
-0.52,0.42,"cancer_57.txt",4.0
-0.15,0.24,"cancer_58.txt",4.0
0.18,-0.35,"cancer_59.txt",4.0
-0.29,0.52,"cancer_60.txt",4.0
-0.13,0.11,"cancer_61.txt",4.0
0.05,0.05,"cancer_62.txt",4.0
0.03,0.05,"cancer_63.txt",4.0
-0.00,0.47,"cancer_64.txt",4.0
0.01,-0.14,"cancer_65.txt",4.0
0.36,0.18,"cancer_66.txt",4.0
-0.16,0.38,"cancer_67.txt",4.0
0.35,-0.44,"cancer_68.txt",4.0
-0.20,0.02,"cancer_69.txt",4.0
0.23,-0.06,"cancer_70.txt",4.0
0.21,-0.03,"cancer_71.txt",4.0
0.15,-0.37,"cancer_72.txt",4.0
-0.07,-0.12,"cancer_73.txt",4.0
-0.43,0.17,"cancer_74.txt",4.0
-0.18,-0.15,"cancer_75.txt",4.0
-0.20,-0.39,"cancer_76.txt",4.0
-0.76,-0.26,"cancer_77.txt",4.0
-0.74,-0.05,"cancer_78.txt",4.0
1.18,-0.25,"case_1.txt",9.9
0.37,-0.43,"case_2.txt",7.27
1.24,-0.09,"case_3.txt",74.43
-0.72,-0.18,"cauterize_1.txt",90.93
0.76,-0.36,"cc_1.txt",4.0
-0.69,-0.33,"cc_2.txt",4.0
0.31,0.77,"cc_3.txt",4.0
-0.76,-0.19,"cc_4.txt",4.0
0.36,0.25,"cc_5.txt",4.0
-0.31,-0.21,"cc_6.txt",4.0
0.08,0.55,"cc_7.txt",4.0
0.67,-0.05,"cc_8.txt",4.0
-0.19,-0.46,"cc_9.txt",4.0
-0.45,-0.44,"cc_10.txt",4.0
0.15,-0.08,"cc_11.txt",4.0
0.09,-0.19,"cc_12.txt",4.0
-0.33,0.10,"cc_13.txt",4.0
0.74,-0.34,"cc_14.txt",4.0
0.69,-0.11,"cc_15.txt",4.0
-0.13,-0.43,"cc_16.txt",4.0
0.35,0.41,"cc_17.txt",4.0
0.33,0.28,"cc_18.txt",4.0
0.79,-0.25,"cc_19.txt",4.0
0.68,-0.25,"cc_20.txt",4.0
0.37,-0.56,"cc_21.txt",4.0
0.68,-0.37,"cc_22.txt",4.0
0.44,-0.12,"cc_23.txt",4.0
0.06,-0.23,"cc_24.txt",4.0
0.35,0.47,"cc_25.txt",4.0
-0.71,-0.01,"cc_26.txt",4.0
0.48,-0.30,"cc_27.txt",4.0
0.32,-0.14,"cc_28.txt",4.0
-0.65,-0.18,"cc_29.txt",4.0
0.08,0.01,"cc_30.txt",4.0
-0.73,-0.13,"cc_31.txt",4.0
-0.64,-0.33,"cc_32.txt",4.0
0.59,-0.56,"cc_33.txt",4.0
0.39,-0.34,"cc_34.txt",4.0
0.37,0.71,"cc_35.txt",4.0
0.16,0.55,"cc_36.txt",4.0
0.85,-0.31,"cc_37.txt",4.0
-0.77,-0.25,"cc_38.txt",4.0
-0.23,-0.15,"cc_39.txt",4.0
-0.13,-0.27,"cc_40.txt",4.0
-0.72,-0.15,"cc_41.txt",4.0
0.73,-0.41,"cc_42.txt",4.0
0.30,0.57,"cc_43.txt",4.0
0.93,-0.41,"char_1.txt",5.18
-0.32,0.02,"chat_1.txt",16.95
-0.23,0.24,"cyberconf_1.txt",6.89
-0.13,0.16,"cyberconf_2.txt",4.0
-0.07,0.77,"d_1.txt",4.0
0.77,0.39,"d_2.txt",4.0
0.38,0.64,"d_3.txt",4.0
0.46,-0.29,"d_4.txt",4.0
-0.78,-0.27,"d_5.txt",4.0
0.26,0.31,"d_6.txt",4.0
-0.03,-0.45,"d_7.txt",4.0
0.69,-0.13,"d_8.txt",4.0
0.46,-0.44,"d_9.txt",4.0
0.64,0.09,"d_10.txt",4.0
0.79,-0.25,"d_11.txt",4.0
0.17,-0.05,"d_12.txt",4.0
0.95,-0.26,"d_13.txt",4.0
0.93,-0.12,"d_14.txt",4.0
-0.73,-0.27,"d_15.txt",4.0
0.50,0.56,"d_16.txt",4.0
0.80,-0.01,"d_17.txt",4.0
0.74,0.30,"d_18.txt",4.0
-0.66,-0.22,"d_19.txt",4.0
-0.37,-0.16,"d_20.txt",4.0
1.06,-0.08,"d_21.txt",4.0
0.90,-0.29,"d_22.txt",4.0
-0.11,1.03,"d_23.txt",4.0
0.23,0.92,"d_24.txt",4.0
-0.09,0.69,"d_25.txt",4.0
0.36,-0.30,"d_26.txt",4.0
0.09,0.24,"d_27.txt",4.0
-0.08,0.68,"d_28.txt",4.0
0.40,-0.22,"d_29.txt",4.0
0.93,-0.41,"d_30.txt",4.0
-0.20,0.03,"d_31.txt",4.0
0.50,-0.02,"d_32.txt",4.0
0.48,-0.41,"d_33.txt",4.0
0.00,0.09,"d_34.txt",4.0
0.26,0.03,"d_35.txt",4.0
-0.35,0.61,"d_36.txt",4.0
0.14,-0.18,"dd_1.txt",4.0
0.58,0.13,"dd_2.txt",6.02
0.22,0.52,"dd_3.txt",4.0
0.48,0.27,"dd_4.txt",4.0
0.48,-0.39,"dd_5.txt",4.0
0.38,-0.22,"dd_6.txt",4.0
-0.71,-0.05,"dd_7.txt",4.0
0.21,-0.08,"dd_8.txt",4.0
-0.12,0.69,"dd_9.txt",4.0
0.29,0.63,"dd_10.txt",4.0
0.75,-0.33,"dd_11.txt",4.0
0.83,0.35,"dd_12.txt",4.0
0.86,-0.21,"dd_13.txt",4.0
0.72,-0.21,"dd_14.txt",4.0
-0.02,-0.39,"dd_15.txt",4.0
0.87,-0.13,"dd_16.txt",4.0
0.19,0.38,"dd_17.txt",4.0
-0.67,-0.09,"dd_18.txt",4.0
-0.35,0.24,"dd_19.txt",4.0
-0.52,0.54,"dd_20.txt",4.0
0.70,-0.24,"dd_21.txt",4.0
0.70,0.24,"dd_22.txt",4.0
-0.49,-0.45,"dd_23.txt",4.0
-0.53,0.01,"dd_24.txt",4.0
-0.72,-0.07,"dd_25.txt",4.0
0.52,0.70,"dd_26.txt",4.0
0.85,-0.12,"dd_27.txt",4.0
-0.71,-0.19,"dd_28.txt",4.0
-0.64,-0.05,"dd_29.txt",4.0
0.29,-0.47,"dd_30.txt",4.0
0.00,0.67,"dd_31.txt",4.0
-0.60,-0.03,"dd_32.txt",4.0
-0.73,-0.01,"dd_33.txt",4.0
-0.71,0.16,"deathstuff_1.txt",4.0
0.69,-0.50,"defuge_1.txt",4.0
0.84,-0.19,"defuge_2.txt",4.0
0.80,-0.59,"defuge_3.txt",4.0
0.02,-0.36,"defuge_4.txt",4.0
0.90,-0.33,"defuge_5.txt",4.0
-0.04,-0.28,"defuguefugue_1.txt",21.07
-0.37,0.15,"defuguefugue_2.txt",7.97
-0.78,-0.27,"desktop.ini_1.txt",4.0
-0.75,-0.23,"directory_1.txt",5.65
-0.57,0.26,"dirty_1.txt",8.22
-0.75,-0.14,"dirty_2.txt",4.0
-0.77,-0.27,"duskdance.bvh_1.txt",479.87
0.43,-0.11,"e_1.txt",4.0
0.66,-0.09,"e_2.txt",4.0
0.21,0.86,"e_3.txt",4.0
0.46,-0.23,"e_4.txt",4.0
0.51,-0.51,"e_5.txt",4.0
0.55,-0.35,"e_6.txt",4.0
0.26,-0.13,"e_7.txt",4.0
0.07,-0.16,"e_8.txt",4.0
0.56,0.27,"e_9.txt",4.0
0.05,0.25,"e_10.txt",4.0
0.52,0.12,"e_11.txt",4.0
0.26,-0.31,"e_12.txt",4.0
0.50,0.31,"e_13.txt",4.0
0.69,-0.50,"e_14.txt",4.0
0.74,-0.34,"e_15.txt",4.0
0.69,-0.15,"e_16.txt",4.0
-0.65,-0.23,"e_17.txt",4.0
0.62,-0.47,"e_18.txt",4.0
0.38,0.31,"e_19.txt",4.0
0.81,-0.18,"e_20.txt",4.0
0.46,-0.23,"e_21.txt",4.0
0.48,-0.41,"e_22.txt",4.0
0.76,-0.42,"e_23.txt",4.0
0.04,0.20,"e_24.txt",4.0
0.01,-0.06,"e_25.txt",4.0
0.80,0.15,"e_26.txt",4.0
0.35,-0.48,"e_27.txt",4.0
-0.30,0.08,"e_28.txt",4.0
0.31,-0.54,"e_29.txt",4.0
0.78,0.22,"e_30.txt",4.0
0.38,0.35,"e_31.txt",4.0
0.70,0.01,"e_32.txt",4.0
-0.19,-0.46,"e_33.txt",4.0
1.00,-0.38,"e_34.txt",4.0
0.29,-0.09,"earlyselection_1.txt",4.0
0.19,-0.53,"earlyselection_2.txt",4.0
-0.00,0.21,"earlyselection_3.txt",4.0
0.73,-0.08,"earlyselection_4.txt",4.0
0.38,-0.28,"earlyselection_5.txt",4.0
0.77,-0.21,"earlyselection_6.txt",4.0
0.13,-0.39,"earlyselection_7.txt",4.0
0.72,-0.31,"earlyselection_8.txt",4.0
-0.11,0.70,"earlyselection_9.txt",4.0
0.78,-0.07,"earlyselection_10.txt",4.0
-0.38,0.70,"earlyselection_11.txt",4.0
0.35,0.41,"earlyselection_12.txt",4.0
0.06,-0.24,"earlyselection_13.txt",4.0
